package_name,offer_desc,offer_name,IIP_name,Estimated Payout(cents),campaign_start,campaign_end
com.Vegas.Style.cKeno,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install this app and keep it for <b>3 days</b>.,369 Vegas Style Keno,ayetstudios,5.0,20190326.0,20190613.0
com.isoftapps.allxvideodownloader,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,All HD Video Downloader 2019,ayetstudios,2.5,20190326.0,20190330.0
com.onemainstream.smithsonia.android,Download and run this free app now and earn 60 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,Smithsonian Channel,ayetstudios,6.0,20190326.0,20190613.0
com.isoftapps.maxplayerprovideoplayer,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Video Player HD All Format - MAX Player,ayetstudios,2.5,20190326.0,20190326.0
com.phpmalik.wallzyPro,Download and run this free app now and earn 88 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,Wallzy Pro - Personal UHD Wallpapers,ayetstudios,8.8,20190326.0,20190405.0
com.devteammanila.sif,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,SIF PH,ayetstudios,2.0,20190327.0,20190327.0
com.moneylion,Meet the requirements below and earn 2000 coins!<br><b>Requirements:</b> 1) Register account 2) Confirm identity 3) Complete onboarding process for zero-fee checking,"MoneyLion: Bank, Borrow, and Invest",ayetstudios,200.0,20190306.0,20190430.0
com.playstudios.popslots,Meet the requirements below and earn 3388 coins!<br><b>Requirements:</b> Install & complete level 18 - new users only,POP! Slots - Free Vegas Casino Slot Machine Games,ayetstudios,338.8,20190305.0,20190607.0
com.isoftapps.allxvideodownloader,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,All HD Video Downloader 2019,ayetstudios,2.5,20190326.0,20190330.0
io.appsly.drinkwater,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install and run this app.,Drink Water Reminder,ayetstudios,5.0,20190326.0,20190401.0
com.andromo.dev802431.app929581,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Abdominal Pain Checker,ayetstudios,2.5,20190327.0,20190327.0
com.moneylion,Meet the requirements below and earn 2000 coins!<br><b>Requirements:</b> 1) Register account 2) Confirm identity 3) Complete onboarding process for zero-fee checking,"MoneyLion: Bank, Borrow, and Invest",ayetstudios,200.0,20190306.0,20190430.0
com.playstudios.popslots,Meet the requirements below and earn 3388 coins!<br><b>Requirements:</b> Install & complete level 18 - new users only,POP! Slots - Free Vegas Casino Slot Machine Games,ayetstudios,338.8,20190305.0,20190607.0
com.ddf.dChat,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Dirty Chat - Chat rooms and Private chat,ayetstudios,3.5,20190327.0,20190329.0
com.phpmalik.wallzyPro,Download and run this free app now and earn 88 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,Wallzy Pro - Personal UHD Wallpapers,ayetstudios,8.8,20190326.0,20190405.0
com.hyosogames.bestidlecooking,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Best Idle Cooking,ayetstudios,2.5,20190327.0,20190327.0
com.check1two.jukebox,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Check1Two Music Jukebox,ayetstudios,2.5,20190327.0,20190327.0
gaming.toha_arcade.save_rocket,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Save Rocket,ayetstudios,2.5,20190327.0,20190327.0
com.wonder.saver,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Status Saver for Whatsapp,ayetstudios,2.5,20190327.0,20190327.0
si.ngnmedia.mynanny,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,MyNanny,ayetstudios,2.5,20190327.0,20190327.0
com.MoonlightGaming.QuizTravel,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Quiz Travel,ayetstudios,2.5,20190327.0,20190327.0
com.knizak.uptothesun,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Up to the sun,ayetstudios,2.5,20190327.0,20190330.0
br.empresas.servicos.bancarios,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,ID Empresa,ayetstudios,2.5,20190327.0,20190327.0
com.app.snoopie,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,Snoopie,ayetstudios,2.5,20190314.0,20190327.0
com.betips.hp.goal,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,GOAL BET LIVE TIPS   ⚽ - Inplay tips & predictions,ayetstudios,2.5,20190327.0,20190327.0
com.albosdevelopment.albosdkt,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,ALBOS DKT - AU Driver Knowledge Test NSW,ayetstudios,2.5,20190327.0,20190327.0
com.managetransfer,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,Manage Transfers,ayetstudios,2.0,20190328.0,20190328.0
psychic.love.reading,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,Psychic Love Readings - Free Live Psychic Hotline,ayetstudios,2.0,20190319.0,20190330.0
com.phpmalik.wallzyPro,Download and run this free app now and earn 88 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,Wallzy Pro - Personal UHD Wallpapers,ayetstudios,8.8,20190326.0,20190405.0
com.moneylion,Meet the requirements below and earn 2000 coins!<br><b>Requirements:</b> 1) Register account 2) Confirm identity 3) Complete onboarding process for zero-fee checking,"MoneyLion: Bank, Borrow, and Invest",ayetstudios,200.0,20190306.0,20190430.0
com.zhiliaoapp.musically,Download and run this free app now and earn 125 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,TikTok,ayetstudios,12.5,20190326.0,20190614.0
com.dataxad.folocardoffline,"Meet the requirements below and earn 88 coins!<br><b>Requirements:</b> Complete tutorial, access camera, take a picture and stay in the app for at least 30 secs",Folocard - Email Follow Up Templates: Free Scanner,ayetstudios,8.8,20190313.0,20190614.0
com.boachsoft.plata,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install this app and keep it for <b>3 days</b>.,Boachsoft Plata,ayetstudios,5.0,20190309.0,20190328.0
com.ddf.dChat,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Dirty Chat - Chat rooms and Private chat,ayetstudios,3.5,20190327.0,20190329.0
com.isoftapps.allxvideodownloader,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,All HD Video Downloader 2019,ayetstudios,2.5,20190326.0,20190330.0
com.wawlletapp,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,Wawllet,ayetstudios,2.0,20190328.0,20190328.0
com.adknown.taxiadventure,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Taxi Adventure,ayetstudios,3.5,20190328.0,20190419.0
com.ddf.dChat,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Dirty Chat - Chat rooms and Private chat,ayetstudios,3.5,20190327.0,20190329.0
com.aliexplorerapp.aliexplorer,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,AliExplorer - Deals from China,ayetstudios,2.5,20190328.0,20190425.0
com.aliexplorerapp.aliexplorer,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,AliExplorer - Deals from China,ayetstudios,2.5,20190328.0,20190425.0
com.phpmalik.wallzyPro,Download and run this free app now and earn 88 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,Wallzy Pro - Personal UHD Wallpapers,ayetstudios,8.8,20190326.0,20190405.0
com.aliexplorerapp.aliexplorer,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,AliExplorer - Deals from China,ayetstudios,2.5,20190328.0,20190425.0
com.dataxad.folocardoffline,"Meet the requirements below and earn 88 coins!<br><b>Requirements:</b> Complete tutorial, access camera, take a picture and stay in the app for at least 30 secs",Folocard - Email Follow Up Templates: Free Scanner,ayetstudios,8.8,20190313.0,20190614.0
com.Vegas.Style.cKeno,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install this app and keep it for <b>3 days</b>.,369 Vegas Style Keno,ayetstudios,5.0,20190326.0,20190613.0
com.ddf.dChat,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Dirty Chat - Chat rooms and Private chat,ayetstudios,3.5,20190327.0,20190329.0
com.games.galaxyrocke,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Galaxy Space,ayetstudios,3.5,20190329.0,20190330.0
psychic.love.reading,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,Psychic Love Readings - Free Live Psychic Hotline,ayetstudios,2.0,20190319.0,20190330.0
com.zhiliaoapp.musically,Download and run this free app now and earn 125 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,TikTok,ayetstudios,12.5,20190326.0,20190614.0
com.aliexplorerapp.aliexplorer,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,AliExplorer - Deals from China,ayetstudios,2.5,20190328.0,20190425.0
com.phpmalik.wallzyPro,Download and run this free app now and earn 88 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,Wallzy Pro - Personal UHD Wallpapers,ayetstudios,8.8,20190326.0,20190405.0
com.zhiliaoapp.musically,Download and run this free app now and earn 125 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,TikTok,ayetstudios,12.5,20190326.0,20190614.0
com.rewardstash.app,Meet the requirements below and earn 80 coins!<br><b>Requirements:</b> Download and Install app,Reward Stash: Free 5 Dollar Sign Up Bonus!,ayetstudios,8.0,20190329.0,20190401.0
com.increaserealfollowersandlikes,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install this app and keep it for <b>3 days</b>.,"get real followers, likes on Instagram #by Tags",ayetstudios,5.0,20190329.0,20190409.0
com.leaseswapp.swapp,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install and run this app.,Lease SwApp,ayetstudios,5.0,20190329.0,20190404.0
com.games.galaxyrocke,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Galaxy Space,ayetstudios,3.5,20190329.0,20190330.0
com.isoftapps.allxvideodownloader,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,All HD Video Downloader 2019,ayetstudios,2.5,20190326.0,20190330.0
com.aliexplorerapp.aliexplorer,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,AliExplorer - Deals from China,ayetstudios,2.5,20190328.0,20190425.0
com.yourtravelmates,Meet the requirements below and earn 2000 coins!<br><b>Requirements:</b> Install + Open + Purchase (min 3$),Travel dating: YourTravelMates,ayetstudios,200.0,20190329.0,20190401.0
com.aliexplorerapp.aliexplorer,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,AliExplorer - Deals from China,ayetstudios,2.5,20190328.0,20190425.0
com.moneylion,Meet the requirements below and earn 2000 coins!<br><b>Requirements:</b> 1) Register account 2) Confirm identity 3) Complete onboarding process for zero-fee checking,"MoneyLion: Bank, Borrow, and Invest",ayetstudios,200.0,20190306.0,20190430.0
com.yourtravelmates,Meet the requirements below and earn 2000 coins!<br><b>Requirements:</b> Install + Open + Purchase (min 3$),Travel dating: YourTravelMates,ayetstudios,200.0,20190329.0,20190401.0
com.rewardstash.app,Meet the requirements below and earn 80 coins!<br><b>Requirements:</b> Download and Install app,Reward Stash: Free 5 Dollar Sign Up Bonus!,ayetstudios,8.0,20190329.0,20190401.0
com.starbucks.mobilecard,Download and run this free app now and earn 60 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,Starbucks,ayetstudios,6.0,20190308.0,20190616.0
com.whaleshark.retailmenot,Download and run this free app now and earn 60 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,"RetailMeNot: Save with Coupons, Deals, & Discounts",ayetstudios,6.0,20190329.0,20190411.0
com.increaserealfollowersandlikes,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install this app and keep it for <b>3 days</b>.,"get real followers, likes on Instagram #by Tags",ayetstudios,5.0,20190329.0,20190409.0
com.leaseswapp.swapp,Download and run this free app now and earn 50 coins!<br><b>Requirements:</b> Install and run this app.,Lease SwApp,ayetstudios,5.0,20190329.0,20190404.0
com.adknown.taxiadventure,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Taxi Adventure,ayetstudios,3.5,20190328.0,20190419.0
com.games.galaxyrocke,Download and run this free app now and earn 35 coins!<br><b>Requirements:</b> Install and run this app.,Galaxy Space,ayetstudios,3.5,20190329.0,20190330.0
com.isoftapps.allxvideodownloader,Download and run this free app now and earn 25 coins!<br><b>Requirements:</b> Install and run this app.,All HD Video Downloader 2019,ayetstudios,2.5,20190326.0,20190330.0
psychic.love.reading,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,Psychic Love Readings - Free Live Psychic Hotline,ayetstudios,2.0,20190319.0,20190330.0
com.freelovepsychic,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,Love Psychic - Try a Free Love Psychic Reading,ayetstudios,2.0,20190306.0,20190426.0
com.onlineclairvoyant,Download and run this free app now and earn 20 coins!<br><b>Requirements:</b> Install and run this app.,"Clairvoyant, Online Psychic, Free Psychic Readings",ayetstudios,2.0,20190306.0,20190427.0
com.marktguru.android,Download and run this free app now and earn 144 coins!<br><b>Requirements:</b> Install and run this app for <i>30 seconds</i>.,"marktguru Prospekte, Aktionen & Angebote",ayetstudios,14.4,20190330.0,20190418.0
